sale_id,date,sale_type,customer_name,product_name,size,quantity_sold
1194,2023-03-08,Retail,Gihan Super,Chili Powder (Steam Less),100g,6
1195,2023-03-08,Retail,Kalana Stores,Black Pepper Powder,1kg,5
1196,2023-03-08,Retail,Yohan Super,Curry Powder,500g,9
1197,2023-03-08,Wholesale,CIB Shopping Centre,Black Pepper Powder,25g,132
1198,2023-03-08,Retail,Sewmi Stores,Curry Powder,50g,5
1199,2023-03-08,Retail,Sagara Super,Black Pepper Powder,1kg,19
1200,2023-03-08,Wholesale,Rancrisp,Black Pepper Powder,500g,52
1201,2023-03-08,Retail,Kuliyapitiya Stores,Chili Powder (Steam Less),50g,1
1202,2023-03-08,Retail,Rathnayake Stores,Curry Powder,50g,12
1203,2023-03-08,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,1kg,1
1204,2023-03-08,Retail,Gothama Stores,Turmeric Powder,500g,2
1205,2023-03-08,Wholesale,CIB Shopping Centre,Coriander Powder,25g,146
1206,2023-03-08,Retail,Pragathi Stores,Turmeric Powder,500g,8
1207,2023-03-09,Retail,Family Mart,Curry Powder,500g,6
1208,2023-03-09,Retail,Pallapitiya Stores,Chili Powder (Steam Less),50g,6
1209,2023-03-09,Retail,SonIro Mini Market,Chili Powder (Steam Less),50g,4
1210,2023-03-09,Wholesale,Cargills Food City,Chili Powder (Steam Less),250g,118
1211,2023-03-09,Retail,Piyal Stores,Chili Powder (Steam Less),100g,4
1212,2023-03-09,Retail,Shantha Super Stores,Curry Powder,100g,4
1213,2023-03-09,Retail,Village Mart,Black Pepper Powder,1kg,18
1214,2023-03-09,Retail,Shantha Super Stores,Chili Powder (Steam Less),1kg,18
1215,2023-03-09,Retail,Ranjith Stores,Chili Powder (Steam Less),50g,5
1216,2023-03-09,Retail,Yohan Super,Coriander Powder,250g,1
1217,2023-03-09,Retail,Gihan Super,Curry Powder,500g,1
1218,2023-03-09,Retail,New City Stores,Chili Powder (Steam Less),1kg,11
1219,2023-03-09,Retail,Family Mart,Coriander Powder,25g,15
1220,2023-03-09,Retail,New City Stores,Turmeric Powder,250g,7
1221,2023-03-09,Retail,Gothama Stores,Curry Powder,250g,8
1222,2023-03-09,Wholesale,Hotel Suppliers Lanka,Curry Powder,50g,141
1223,2023-03-09,Retail,SonIro Mini Market,Chili Powder (Steam Less),1kg,12
1224,2023-03-09,Retail,Jagath Store,Coriander Powder,500g,2
1225,2023-03-10,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,1kg,17
1226,2023-03-10,Retail,Pallapitiya Stores,Black Pepper Powder,25g,11
1227,2023-03-10,Retail,Kalana Stores,Black Pepper Powder,1kg,17
1228,2023-03-10,Wholesale,Glomark,Turmeric Powder,100g,181
1229,2023-03-10,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),500g,6
1230,2023-03-10,Retail,Sagara Super,Curry Powder,500g,8
1231,2023-03-10,Retail,Kalana Stores,Chili Powder (Steam Less),1kg,10
1232,2023-03-10,Wholesale,Rancrisp,Curry Powder,50g,267
1233,2023-03-10,Retail,Sewmi Stores,Turmeric Powder,1kg,12
1234,2023-03-10,Retail,Kuliyapitiya Stores,Black Pepper Powder,25g,4
1235,2023-03-10,Retail,Jagath Store,Curry Powder,1kg,4
1236,2023-03-10,Retail,Village Mart,Chili Powder (Steam Less),1kg,18
1237,2023-03-10,Retail,CO-OP Big City Kuliyapitiya,Turmeric Powder,100g,9
1238,2023-03-10,Retail,SonIro Mini Market,Turmeric Powder,50g,20
1239,2023-03-10,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,50g,4
1240,2023-03-10,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,500g,7
1241,2023-03-10,Wholesale,Glomark,Chili Powder (Steam Less),250g,82
1242,2023-03-10,Retail,Shantha Super Stores,Turmeric Powder,50g,19
1243,2023-03-11,Wholesale,Rancrisp,Chili Powder (Steam Less),100g,288
1244,2023-03-11,Retail,Family Mart,Curry Powder,1kg,12
1245,2023-03-11,Retail,New City Stores,Chili Powder (Steam Less),1kg,20
1246,2023-03-11,Retail,Ranjith Stores,Turmeric Powder,100g,14
1247,2023-03-11,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,100g,11
1248,2023-03-11,Retail,Pragathi Stores,Coriander Powder,100g,12
1249,2023-03-11,Wholesale,Cargills Food City,Black Pepper Powder,250g,89
1250,2023-03-11,Wholesale,Sathosa,Turmeric Powder,250g,41
1251,2023-03-11,Retail,Kalana Stores,Turmeric Powder,1kg,19
1252,2023-03-11,Wholesale,Glomark,Turmeric Powder,500g,203
1253,2023-03-11,Retail,Sagara Super,Turmeric Powder,500g,6
1254,2023-03-11,Retail,Piyal Stores,Black Pepper Powder,100g,20
1255,2023-03-11,Retail,Kalana Stores,Chili Powder (Steam Less),500g,3
1256,2023-03-11,Retail,Pragathi Stores,Chili Powder (Steam Less),250g,17
1257,2023-03-11,Retail,Yohan Super,Black Pepper Powder,1kg,14
1258,2023-03-11,Retail,Family Mart,Black Pepper Powder,100g,4
1259,2023-03-11,Retail,New City Stores,Coriander Powder,25g,9
1260,2023-03-11,Retail,SonIro Mini Market,Curry Powder,500g,19
1261,2023-03-12,Retail,Sewmi Stores,Chili Powder (Steam Less),1kg,18
1262,2023-03-12,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,250g,17
1263,2023-03-12,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,50g,8
1264,2023-03-12,Retail,Sewmi Stores,Turmeric Powder,100g,4
1265,2023-03-12,Retail,Village Mart,Chili Powder (Steam Less),1kg,2
1266,2023-03-12,Retail,Jagath Store,Chili Powder (Steam Less),500g,19
1267,2023-03-12,Retail,Rathnayake Stores,Turmeric Powder,500g,18
1268,2023-03-12,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,250g,6
1269,2023-03-12,Retail,Sagara Super,Chili Powder (Steam Less),500g,2
1270,2023-03-12,Retail,Jagath Store,Coriander Powder,250g,6
1271,2023-03-12,Wholesale,Restaurant Suppliers Lanka,Coriander Powder,1kg,136
1272,2023-03-12,Retail,Pallapitiya Stores,Coriander Powder,1kg,19
1273,2023-03-12,Retail,Rathnayake Stores,Black Pepper Powder,100g,9
1274,2023-03-12,Retail,Shantha Super Stores,Curry Powder,1kg,10
1275,2023-03-12,Retail,Kalana Stores,Black Pepper Powder,25g,19
1276,2023-03-12,Retail,Piyal Stores,Turmeric Powder,50g,20
1277,2023-03-12,Retail,Sagara Super,Turmeric Powder,500g,18
1278,2023-03-12,Retail,Sewmi Stores,Turmeric Powder,250g,11
1279,2023-03-13,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,500g,3
1280,2023-03-13,Retail,Pallapitiya Stores,Black Pepper Powder,100g,5
1281,2023-03-13,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),100g,13
1282,2023-03-13,Retail,Pragathi Stores,Black Pepper Powder,50g,16
1283,2023-03-13,Retail,Kalana Stores,Curry Powder,1kg,19
1284,2023-03-13,Retail,Village Mart,Chili Powder (Steam Less),50g,10
1285,2023-03-13,Retail,Yohan Super,Black Pepper Powder,500g,16
1286,2023-03-13,Retail,Village Mart,Curry Powder,250g,1
1287,2023-03-13,Retail,Kalana Stores,Coriander Powder,1kg,10
1288,2023-03-13,Retail,Jagath Store,Coriander Powder,250g,13
1289,2023-03-13,Retail,Ranjith Stores,Curry Powder,100g,6
1290,2023-03-13,Retail,Kalana Stores,Curry Powder,100g,12
1291,2023-03-13,Retail,Rathnayake Stores,Black Pepper Powder,250g,7
1292,2023-03-13,Wholesale,Restaurant Suppliers Lanka,Black Pepper Powder,50g,254
1293,2023-03-13,Retail,New City Stores,Curry Powder,100g,4
1294,2023-03-13,Retail,SonIro Mini Market,Black Pepper Powder,1kg,5
1295,2023-03-13,Retail,Rathnayake Stores,Chili Powder (Steam Less),50g,11
1296,2023-03-13,Retail,Gihan Super,Curry Powder,100g,14
1297,2023-03-14,Retail,Pallapitiya Stores,Black Pepper Powder,500g,13
1298,2023-03-14,Retail,Ranjith Stores,Turmeric Powder,50g,13
1299,2023-03-14,Retail,Kuliyapitiya Stores,Curry Powder,250g,2
1300,2023-03-14,Retail,Pragathi Stores,Black Pepper Powder,100g,16
1301,2023-03-14,Retail,Gihan Super,Curry Powder,50g,6
1302,2023-03-14,Retail,Village Mart,Coriander Powder,100g,13
1303,2023-03-14,Retail,Piyal Stores,Chili Powder (Steam Less),1kg,20
1304,2023-03-14,Retail,Piyal Stores,Turmeric Powder,50g,1
1305,2023-03-14,Retail,Sagara Super,Chili Powder (Steam Less),50g,4
1306,2023-03-14,Retail,Gothama Stores,Curry Powder,1kg,4
1307,2023-03-14,Retail,Kalana Stores,Turmeric Powder,250g,6
1308,2023-03-14,Retail,Sagara Super,Chili Powder (Steam Less),250g,18
1309,2023-03-14,Retail,Family Mart,Coriander Powder,500g,11
1310,2023-03-14,Retail,Gothama Stores,Turmeric Powder,250g,3
1311,2023-03-14,Retail,Gihan Super,Turmeric Powder,1kg,12
1312,2023-03-14,Wholesale,Cargills Food City,Turmeric Powder,1kg,263
1313,2023-03-14,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,25g,17
1314,2023-03-14,Retail,SonIro Mini Market,Black Pepper Powder,500g,17
1315,2023-03-15,Retail,Ranjith Stores,Turmeric Powder,250g,2
1316,2023-03-15,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,250g,13
1317,2023-03-15,Retail,Pallapitiya Stores,Curry Powder,1kg,11
1318,2023-03-15,Retail,Village Mart,Chili Powder (Steam Less),250g,6
1319,2023-03-15,Retail,New City Stores,Coriander Powder,1kg,12
1320,2023-03-15,Retail,Shantha Super Stores,Turmeric Powder,100g,12
1321,2023-03-15,Retail,Family Mart,Turmeric Powder,1kg,16
1322,2023-03-15,Wholesale,Laugfs Super,Black Pepper Powder,500g,272
1323,2023-03-15,Retail,Pragathi Stores,Curry Powder,500g,13
1324,2023-03-15,Retail,Pallapitiya Stores,Turmeric Powder,50g,15
1325,2023-03-15,Retail,Sagara Super,Turmeric Powder,1kg,7
1326,2023-03-15,Retail,Kalana Stores,Turmeric Powder,250g,9
1327,2023-03-15,Retail,Gihan Super,Black Pepper Powder,100g,2
1328,2023-03-15,Retail,Gihan Super,Coriander Powder,250g,15
1329,2023-03-15,Retail,Sagara Super,Curry Powder,1kg,10
1330,2023-03-15,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,25g,15
1331,2023-03-15,Retail,Piyal Stores,Black Pepper Powder,100g,15
1332,2023-03-15,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,250g,18
1333,2023-03-16,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,50g,10
1334,2023-03-16,Retail,Kuliyapitiya Stores,Black Pepper Powder,50g,16
1335,2023-03-16,Retail,Sagara Super,Chili Powder (Steam Less),1kg,10
1336,2023-03-16,Retail,Sagara Super,Black Pepper Powder,50g,11
1337,2023-03-16,Retail,Pallapitiya Stores,Turmeric Powder,500g,9
1338,2023-03-16,Retail,SonIro Mini Market,Curry Powder,1kg,6
1339,2023-03-16,Retail,Pallapitiya Stores,Chili Powder (Steam Less),1kg,2
1340,2023-03-16,Retail,Kuliyapitiya Stores,Turmeric Powder,100g,9
1341,2023-03-16,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,100g,20
1342,2023-03-16,Wholesale,Rancrisp,Curry Powder,1kg,169
1343,2023-03-16,Retail,Kuliyapitiya Stores,Chili Powder (Steam Less),1kg,13
1344,2023-03-16,Retail,Pragathi Stores,Curry Powder,50g,2
1345,2023-03-16,Retail,SonIro Mini Market,Black Pepper Powder,250g,10
1346,2023-03-16,Retail,Pallapitiya Stores,Turmeric Powder,500g,15
1347,2023-03-16,Retail,Kalana Stores,Curry Powder,100g,13
1348,2023-03-16,Retail,Italian Mart Kuliyapitiya,Coriander Powder,1kg,9
1349,2023-03-16,Retail,New City Stores,Curry Powder,500g,12
1350,2023-03-16,Wholesale,Restaurant Suppliers Lanka,Coriander Powder,100g,271
1351,2023-03-17,Retail,SonIro Mini Market,Coriander Powder,25g,11
1352,2023-03-17,Retail,New City Stores,Curry Powder,100g,7
1353,2023-03-17,Retail,Piyal Stores,Coriander Powder,250g,16
1354,2023-03-17,Retail,Kuliyapitiya Stores,Chili Powder (Steam Less),500g,16
1355,2023-03-17,Retail,Gihan Super,Coriander Powder,100g,11
1356,2023-03-17,Retail,Yohan Super,Chili Powder (Steam Less),500g,8
1357,2023-03-17,Retail,Pragathi Stores,Chili Powder (Steam Less),100g,15
1358,2023-03-17,Wholesale,Keells Super,Curry Powder,500g,76
1359,2023-03-17,Retail,SonIro Mini Market,Turmeric Powder,500g,4
1360,2023-03-17,Retail,Sagara Super,Turmeric Powder,100g,15
1361,2023-03-17,Retail,Kuliyapitiya Stores,Curry Powder,250g,8
1362,2023-03-17,Retail,Family Mart,Black Pepper Powder,1kg,10
1363,2023-03-17,Retail,Family Mart,Curry Powder,50g,12
1364,2023-03-17,Retail,SonIro Mini Market,Black Pepper Powder,25g,9
1365,2023-03-17,Retail,Shantha Super Stores,Black Pepper Powder,1kg,10
1366,2023-03-17,Retail,Pallapitiya Stores,Turmeric Powder,50g,17
1367,2023-03-17,Retail,Jagath Store,Black Pepper Powder,100g,17
1368,2023-03-17,Retail,Kalana Stores,Chili Powder (Steam Less),100g,14
1369,2023-03-18,Retail,Pragathi Stores,Turmeric Powder,1kg,14
1370,2023-03-18,Wholesale,Keells Super,Black Pepper Powder,25g,197
1371,2023-03-18,Retail,SonIro Mini Market,Black Pepper Powder,500g,10
1372,2023-03-18,Retail,Jagath Store,Turmeric Powder,250g,19
1373,2023-03-18,Retail,New City Stores,Turmeric Powder,100g,14
1374,2023-03-18,Wholesale,Rancrisp,Curry Powder,100g,205
1375,2023-03-18,Retail,Piyal Stores,Chili Powder (Steam Less),50g,7
1376,2023-03-18,Retail,SonIro Mini Market,Curry Powder,250g,1
1377,2023-03-18,Retail,Gihan Super,Curry Powder,1kg,9
1378,2023-03-18,Retail,Family Mart,Coriander Powder,25g,13
1379,2023-03-18,Retail,Gihan Super,Chili Powder (Steam Less),500g,14
1380,2023-03-18,Retail,Shantha Super Stores,Curry Powder,500g,2
1381,2023-03-18,Wholesale,Glomark,Black Pepper Powder,250g,237
1382,2023-03-18,Retail,Village Mart,Black Pepper Powder,50g,14
1383,2023-03-18,Retail,Pallapitiya Stores,Curry Powder,50g,10
1384,2023-03-18,Retail,SonIro Mini Market,Coriander Powder,250g,13
1385,2023-03-18,Retail,Pallapitiya Stores,Coriander Powder,25g,6
1386,2023-03-18,Retail,Jagath Store,Coriander Powder,100g,6
1387,2023-03-19,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,50g,5
1388,2023-03-19,Retail,Kalana Stores,Black Pepper Powder,1kg,11
1389,2023-03-19,Retail,Kalana Stores,Coriander Powder,1kg,8
1390,2023-03-19,Retail,Yohan Super,Curry Powder,250g,15
1391,2023-03-19,Retail,Pallapitiya Stores,Chili Powder (Steam Less),500g,8
1392,2023-03-19,Retail,Shantha Super Stores,Black Pepper Powder,25g,3
1393,2023-03-19,Retail,Pallapitiya Stores,Curry Powder,50g,5
1394,2023-03-19,Retail,Sewmi Stores,Coriander Powder,25g,14
1395,2023-03-19,Wholesale,Cargills Food City,Coriander Powder,250g,172
1396,2023-03-19,Wholesale,Keells Super,Black Pepper Powder,100g,260
1397,2023-03-19,Retail,Gothama Stores,Black Pepper Powder,25g,3
1398,2023-03-19,Retail,Gothama Stores,Chili Powder (Steam Less),50g,19
1399,2023-03-19,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,100g,1
1400,2023-03-19,Retail,Kuliyapitiya Stores,Turmeric Powder,250g,5
1401,2023-03-19,Retail,Jagath Store,Coriander Powder,25g,7
1402,2023-03-19,Retail,Kuliyapitiya Stores,Chili Powder (Steam Less),1kg,20
1403,2023-03-19,Retail,Gothama Stores,Black Pepper Powder,250g,18
1404,2023-03-19,Retail,Sewmi Stores,Black Pepper Powder,25g,18
1405,2023-03-20,Retail,Ranjith Stores,Coriander Powder,250g,11
1406,2023-03-20,Wholesale,Keells Super,Turmeric Powder,1kg,48
1407,2023-03-20,Wholesale,Arpico Super Centre,Turmeric Powder,50g,130
1408,2023-03-20,Wholesale,Sathosa,Coriander Powder,25g,45
1409,2023-03-20,Retail,Yohan Super,Turmeric Powder,100g,6
1410,2023-03-20,Retail,Yohan Super,Curry Powder,50g,3
1411,2023-03-20,Retail,Village Mart,Curry Powder,500g,2
1412,2023-03-20,Retail,Piyal Stores,Chili Powder (Steam Less),1kg,4
1413,2023-03-20,Retail,Shantha Super Stores,Curry Powder,1kg,11
1414,2023-03-20,Retail,Sagara Super,Black Pepper Powder,25g,2
1415,2023-03-20,Retail,Rathnayake Stores,Coriander Powder,25g,7
1416,2023-03-20,Retail,Sagara Super,Curry Powder,500g,5
1417,2023-03-20,Retail,Gihan Super,Black Pepper Powder,50g,19
1418,2023-03-20,Wholesale,Laugfs Super,Curry Powder,500g,157
1419,2023-03-20,Wholesale,CIB Shopping Centre,Chili Powder (Steam Less),250g,232
1420,2023-03-20,Retail,Pallapitiya Stores,Chili Powder (Steam Less),50g,16
1421,2023-03-20,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,100g,5
1422,2023-03-20,Retail,Rathnayake Stores,Coriander Powder,250g,15
1423,2023-03-21,Retail,Gothama Stores,Chili Powder (Steam Less),100g,4
1424,2023-03-21,Retail,New City Stores,Coriander Powder,500g,11
1425,2023-03-21,Retail,Sagara Super,Coriander Powder,500g,20
1426,2023-03-21,Retail,Family Mart,Coriander Powder,1kg,8
1427,2023-03-21,Retail,Pragathi Stores,Turmeric Powder,250g,9
1428,2023-03-21,Retail,Pallapitiya Stores,Black Pepper Powder,25g,14
1429,2023-03-21,Retail,Gothama Stores,Turmeric Powder,1kg,15
1430,2023-03-21,Retail,Pragathi Stores,Black Pepper Powder,25g,1
1431,2023-03-21,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,50g,16
1432,2023-03-21,Wholesale,Arpico Super Centre,Turmeric Powder,1kg,199
1433,2023-03-21,Retail,Gihan Super,Turmeric Powder,1kg,8
1434,2023-03-21,Retail,Village Mart,Black Pepper Powder,100g,17
1435,2023-03-21,Retail,Shantha Super Stores,Chili Powder (Steam Less),1kg,11
1436,2023-03-21,Retail,Sewmi Stores,Black Pepper Powder,500g,10
1437,2023-03-21,Wholesale,Cargills Food City,Coriander Powder,500g,63
1438,2023-03-21,Retail,Kuliyapitiya Stores,Coriander Powder,500g,9
1439,2023-03-21,Wholesale,Arpico Super Centre,Coriander Powder,500g,276
1440,2023-03-21,Retail,Jagath Store,Coriander Powder,25g,14
1441,2023-03-22,Retail,Village Mart,Coriander Powder,25g,17
1442,2023-03-22,Retail,Pragathi Stores,Curry Powder,50g,14
1443,2023-03-22,Retail,Sagara Super,Curry Powder,250g,10
1444,2023-03-22,Retail,Ranjith Stores,Chili Powder (Steam Less),500g,5
1445,2023-03-22,Retail,Yohan Super,Black Pepper Powder,1kg,2
1446,2023-03-22,Retail,Piyal Stores,Coriander Powder,25g,11
1447,2023-03-22,Retail,Pragathi Stores,Turmeric Powder,50g,7
1448,2023-03-22,Retail,SonIro Mini Market,Turmeric Powder,1kg,8
1449,2023-03-22,Retail,Pragathi Stores,Coriander Powder,25g,3
1450,2023-03-22,Retail,Piyal Stores,Coriander Powder,100g,14
1451,2023-03-22,Retail,Village Mart,Turmeric Powder,100g,15
1452,2023-03-22,Wholesale,Restaurant Suppliers Lanka,Chili Powder (Steam Less),1kg,151
1453,2023-03-22,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,250g,7
1454,2023-03-22,Retail,Kuliyapitiya Stores,Turmeric Powder,250g,17
1455,2023-03-22,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,250g,17
1456,2023-03-22,Retail,Village Mart,Turmeric Powder,100g,1
1457,2023-03-22,Retail,Kuliyapitiya Stores,Coriander Powder,500g,6
1458,2023-03-22,Retail,Shantha Super Stores,Curry Powder,1kg,17
1459,2023-03-23,Retail,Shantha Super Stores,Coriander Powder,500g,15
1460,2023-03-23,Retail,Pragathi Stores,Chili Powder (Steam Less),50g,2
1461,2023-03-23,Retail,Ranjith Stores,Coriander Powder,25g,10
1462,2023-03-23,Retail,Village Mart,Coriander Powder,25g,17
1463,2023-03-23,Retail,Piyal Stores,Turmeric Powder,500g,15
1464,2023-03-23,Retail,Piyal Stores,Black Pepper Powder,250g,17
1465,2023-03-23,Wholesale,Cargills Food City,Chili Powder (Steam Less),1kg,289
1466,2023-03-23,Retail,Ranjith Stores,Black Pepper Powder,500g,11
1467,2023-03-23,Retail,Rathnayake Stores,Black Pepper Powder,500g,16
1468,2023-03-23,Retail,Rathnayake Stores,Black Pepper Powder,500g,8
1469,2023-03-23,Retail,Pragathi Stores,Coriander Powder,500g,8
1470,2023-03-23,Retail,Italian Mart Kuliyapitiya,Coriander Powder,250g,14
1471,2023-03-23,Retail,Ranjith Stores,Curry Powder,250g,2
1472,2023-03-23,Retail,Rathnayake Stores,Black Pepper Powder,500g,10
1473,2023-03-23,Retail,Sewmi Stores,Black Pepper Powder,50g,12
1474,2023-03-23,Retail,Jagath Store,Black Pepper Powder,25g,10
1475,2023-03-23,Retail,Italian Mart Kuliyapitiya,Curry Powder,250g,18
1476,2023-03-23,Retail,Shantha Super Stores,Curry Powder,1kg,14
1477,2023-03-24,Retail,Pallapitiya Stores,Turmeric Powder,500g,18
1478,2023-03-24,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,100g,17
1479,2023-03-24,Wholesale,Laugfs Super,Black Pepper Powder,250g,38
1480,2023-03-24,Retail,Kalana Stores,Black Pepper Powder,25g,6
1481,2023-03-24,Retail,Ranjith Stores,Turmeric Powder,1kg,13
1482,2023-03-24,Retail,Piyal Stores,Curry Powder,50g,7
1483,2023-03-24,Retail,Jagath Store,Coriander Powder,1kg,19
1484,2023-03-24,Retail,Gothama Stores,Black Pepper Powder,100g,8
1485,2023-03-24,Retail,New City Stores,Turmeric Powder,1kg,18
1486,2023-03-24,Wholesale,Glomark,Coriander Powder,100g,75
1487,2023-03-24,Retail,New City Stores,Coriander Powder,250g,16
1488,2023-03-24,Retail,New City Stores,Black Pepper Powder,1kg,14
1489,2023-03-24,Wholesale,Glomark,Curry Powder,50g,280
1490,2023-03-24,Retail,Sagara Super,Coriander Powder,250g,7
1491,2023-03-24,Retail,Yohan Super,Turmeric Powder,1kg,14
1492,2023-03-24,Retail,Gothama Stores,Chili Powder (Steam Less),100g,16
1493,2023-03-24,Retail,Kuliyapitiya Stores,Turmeric Powder,500g,17
1494,2023-03-24,Retail,Rathnayake Stores,Black Pepper Powder,25g,10
1495,2023-03-25,Retail,Ranjith Stores,Chili Powder (Steam Less),50g,13
1496,2023-03-25,Retail,Sewmi Stores,Curry Powder,500g,20
1497,2023-03-25,Wholesale,Arpico Super Centre,Coriander Powder,250g,175
1498,2023-03-25,Retail,Kalana Stores,Black Pepper Powder,250g,10
1499,2023-03-25,Wholesale,Rancrisp,Curry Powder,500g,226
1500,2023-03-25,Wholesale,Laugfs Super,Black Pepper Powder,25g,59
1501,2023-03-25,Retail,Kalana Stores,Curry Powder,50g,1
1502,2023-03-25,Retail,Kuliyapitiya Stores,Curry Powder,1kg,15
1503,2023-03-25,Retail,Jagath Store,Curry Powder,50g,11
1504,2023-03-25,Retail,Yohan Super,Coriander Powder,100g,9
1505,2023-03-25,Retail,Kalana Stores,Curry Powder,1kg,1
1506,2023-03-25,Retail,Kuliyapitiya Stores,Black Pepper Powder,250g,6
1507,2023-03-25,Retail,Sagara Super,Coriander Powder,1kg,17
1508,2023-03-25,Retail,Kalana Stores,Chili Powder (Steam Less),100g,14
1509,2023-03-25,Retail,Sagara Super,Black Pepper Powder,250g,16
1510,2023-03-25,Retail,Jagath Store,Coriander Powder,100g,20
1511,2023-03-25,Retail,Kuliyapitiya Stores,Coriander Powder,25g,10
1512,2023-03-25,Retail,Shantha Super Stores,Black Pepper Powder,250g,9
1513,2023-03-26,Retail,Kuliyapitiya Stores,Black Pepper Powder,50g,12
1514,2023-03-26,Retail,Sagara Super,Curry Powder,500g,9
1515,2023-03-26,Retail,Shantha Super Stores,Curry Powder,250g,19
1516,2023-03-26,Retail,Shantha Super Stores,Coriander Powder,25g,9
1517,2023-03-26,Retail,Gihan Super,Turmeric Powder,500g,4
1518,2023-03-26,Retail,SonIro Mini Market,Turmeric Powder,100g,5
1519,2023-03-26,Retail,Family Mart,Coriander Powder,250g,9
1520,2023-03-26,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,250g,8
1521,2023-03-26,Wholesale,Cargills Food City,Coriander Powder,1kg,76
1522,2023-03-26,Wholesale,Restaurant Suppliers Lanka,Turmeric Powder,1kg,43
1523,2023-03-26,Wholesale,Laugfs Super,Black Pepper Powder,500g,32
1524,2023-03-26,Retail,Kalana Stores,Chili Powder (Steam Less),50g,1
1525,2023-03-26,Retail,Yohan Super,Curry Powder,500g,3
1526,2023-03-26,Retail,Sewmi Stores,Coriander Powder,500g,10
1527,2023-03-26,Retail,Kuliyapitiya Stores,Black Pepper Powder,250g,11
1528,2023-03-26,Retail,Sewmi Stores,Chili Powder (Steam Less),100g,16
1529,2023-03-26,Retail,Piyal Stores,Curry Powder,100g,11
1530,2023-03-26,Wholesale,Sathosa,Chili Powder (Steam Less),50g,46
1531,2023-03-27,Retail,Kalana Stores,Curry Powder,500g,3
1532,2023-03-27,Retail,Gothama Stores,Black Pepper Powder,100g,19
1533,2023-03-27,Retail,Gothama Stores,Black Pepper Powder,25g,15
1534,2023-03-27,Wholesale,Sathosa,Turmeric Powder,50g,169
1535,2023-03-27,Retail,Shantha Super Stores,Black Pepper Powder,25g,20
1536,2023-03-27,Retail,New City Stores,Chili Powder (Steam Less),250g,9
1537,2023-03-27,Wholesale,Rancrisp,Chili Powder (Steam Less),1kg,292
1538,2023-03-27,Wholesale,Laugfs Super,Curry Powder,1kg,213
1539,2023-03-27,Retail,Gothama Stores,Chili Powder (Steam Less),100g,3
1540,2023-03-27,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,500g,16
1541,2023-03-27,Retail,SonIro Mini Market,Turmeric Powder,500g,3
1542,2023-03-27,Retail,Sagara Super,Turmeric Powder,500g,2
1543,2023-03-27,Retail,Piyal Stores,Chili Powder (Steam Less),250g,19
1544,2023-03-27,Retail,Shantha Super Stores,Curry Powder,100g,8
1545,2023-03-27,Retail,Family Mart,Chili Powder (Steam Less),50g,3
1546,2023-03-27,Retail,Kalana Stores,Chili Powder (Steam Less),250g,13
1547,2023-03-27,Retail,Sewmi Stores,Black Pepper Powder,100g,6
1548,2023-03-27,Retail,Jagath Store,Turmeric Powder,1kg,7
1549,2023-03-28,Retail,Shantha Super Stores,Coriander Powder,1kg,11
1550,2023-03-28,Retail,Gihan Super,Curry Powder,1kg,7
1551,2023-03-28,Retail,Yohan Super,Curry Powder,250g,2
1552,2023-03-28,Retail,Pallapitiya Stores,Turmeric Powder,250g,20
1553,2023-03-28,Retail,Pallapitiya Stores,Turmeric Powder,1kg,12
1554,2023-03-28,Retail,Family Mart,Chili Powder (Steam Less),250g,15
1555,2023-03-28,Retail,Pallapitiya Stores,Turmeric Powder,500g,3
1556,2023-03-28,Wholesale,Laugfs Super,Coriander Powder,500g,241
1557,2023-03-28,Retail,Piyal Stores,Coriander Powder,500g,8
1558,2023-03-28,Retail,Rathnayake Stores,Turmeric Powder,250g,5
1559,2023-03-28,Retail,Rathnayake Stores,Chili Powder (Steam Less),100g,20
1560,2023-03-28,Retail,Gothama Stores,Chili Powder (Steam Less),100g,2
