sale_id,date,sale_type,customer_name,product_name,size,quantity_sold
4963,2023-10-03,Wholesale,Glomark,Coriander Powder,250g,291
4964,2023-10-03,Retail,Sagara Super,Black Pepper Powder,500g,6
4965,2023-10-03,Wholesale,Cargills Food City,Curry Powder,50g,176
4962,2023-10-03,Retail,Ranjith Stores,Black Pepper Powder,500g,6
4967,2023-10-03,Retail,Village Mart,Coriander Powder,25g,8
4968,2023-10-03,Retail,Kalana Stores,Coriander Powder,250g,14
4961,2023-10-03,Retail,Piyal Stores,Curry Powder,1kg,19
4966,2023-10-03,Retail,Pallapitiya Stores,Turmeric Powder,50g,7
4960,2023-10-03,Retail,Piyal Stores,Coriander Powder,1kg,3
4953,2023-10-03,Retail,Sewmi Stores,Chili Powder (Steam Less),250g,19
4958,2023-10-03,Retail,Kalana Stores,Chili Powder (Steam Less),100g,16
4957,2023-10-03,Retail,New City Stores,Turmeric Powder,100g,10
4956,2023-10-03,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,100g,18
4955,2023-10-03,Retail,Yohan Super,Black Pepper Powder,50g,2
4954,2023-10-03,Retail,SonIro Mini Market,Curry Powder,500g,14
4952,2023-10-03,Retail,Village Mart,Turmeric Powder,250g,11
4959,2023-10-03,Retail,Ranjith Stores,Coriander Powder,1kg,19
4951,2023-10-03,Retail,Sagara Super,Turmeric Powder,100g,13
4980,2023-10-04,Retail,New City Stores,Black Pepper Powder,25g,14
4981,2023-10-04,Retail,Pragathi Stores,Chili Powder (Steam Less),500g,5
4982,2023-10-04,Wholesale,Laugfs Super,Coriander Powder,250g,279
4985,2023-10-04,Retail,Gothama Stores,Black Pepper Powder,100g,3
4984,2023-10-04,Retail,Yohan Super,Turmeric Powder,250g,20
4979,2023-10-04,Retail,Ranjith Stores,Black Pepper Powder,100g,16
4986,2023-10-04,Wholesale,Sathosa,Turmeric Powder,250g,139
4983,2023-10-04,Retail,SonIro Mini Market,Turmeric Powder,100g,13
4978,2023-10-04,Retail,Gihan Super,Coriander Powder,1kg,10
4971,2023-10-04,Wholesale,Restaurant Suppliers Lanka,Coriander Powder,25g,196
4976,2023-10-04,Wholesale,Hotel Suppliers Lanka,Black Pepper Powder,1kg,70
4975,2023-10-04,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),1kg,9
4974,2023-10-04,Retail,SonIro Mini Market,Black Pepper Powder,50g,17
4973,2023-10-04,Retail,Jagath Store,Coriander Powder,500g,10
4972,2023-10-04,Retail,Sewmi Stores,Turmeric Powder,100g,3
4970,2023-10-04,Retail,Ranjith Stores,Chili Powder (Steam Less),50g,19
4969,2023-10-04,Retail,Kalana Stores,Turmeric Powder,500g,18
4977,2023-10-04,Retail,Village Mart,Turmeric Powder,100g,20
4997,2023-10-05,Retail,SonIro Mini Market,Chili Powder (Steam Less),250g,17
5003,2023-10-05,Retail,Pallapitiya Stores,Coriander Powder,100g,14
5002,2023-10-05,Wholesale,Arpico Super Centre,Chili Powder (Steam Less),50g,209
5001,2023-10-05,Retail,New City Stores,Black Pepper Powder,100g,9
5000,2023-10-05,Wholesale,CIB Shopping Centre,Black Pepper Powder,1kg,287
4999,2023-10-05,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),500g,3
4998,2023-10-05,Retail,Piyal Stores,Turmeric Powder,1kg,1
4996,2023-10-05,Retail,Pragathi Stores,Turmeric Powder,100g,15
5004,2023-10-05,Retail,Piyal Stores,Coriander Powder,100g,4
4994,2023-10-05,Retail,Village Mart,Chili Powder (Steam Less),100g,7
4993,2023-10-05,Retail,Pragathi Stores,Turmeric Powder,500g,8
4992,2023-10-05,Retail,Pallapitiya Stores,Chili Powder (Steam Less),250g,8
4991,2023-10-05,Retail,Gothama Stores,Black Pepper Powder,100g,9
4990,2023-10-05,Wholesale,Sathosa,Curry Powder,100g,173
4989,2023-10-05,Retail,Kalana Stores,Turmeric Powder,100g,3
4988,2023-10-05,Retail,Ranjith Stores,Turmeric Powder,1kg,19
4987,2023-10-05,Wholesale,Laugfs Super,Turmeric Powder,1kg,214
4995,2023-10-05,Retail,Pragathi Stores,Black Pepper Powder,250g,8
5016,2023-10-06,Retail,Sewmi Stores,Chili Powder (Steam Less),250g,17
5017,2023-10-06,Retail,Gihan Super,Black Pepper Powder,1kg,4
5018,2023-10-06,Wholesale,Cargills Food City,Chili Powder (Steam Less),500g,253
5022,2023-10-06,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,100g,20
5015,2023-10-06,Wholesale,Hotel Suppliers Lanka,Coriander Powder,500g,182
5020,2023-10-06,Retail,Village Mart,Coriander Powder,250g,7
5021,2023-10-06,Retail,New City Stores,Curry Powder,500g,16
5019,2023-10-06,Retail,New City Stores,Curry Powder,50g,8
5014,2023-10-06,Retail,Gihan Super,Turmeric Powder,100g,19
5007,2023-10-06,Retail,Italian Mart Kuliyapitiya,Curry Powder,1kg,6
5012,2023-10-06,Retail,Rathnayake Stores,Curry Powder,50g,18
5011,2023-10-06,Retail,Gothama Stores,Curry Powder,500g,5
5010,2023-10-06,Retail,Piyal Stores,Curry Powder,250g,7
5009,2023-10-06,Retail,SonIro Mini Market,Curry Powder,100g,11
5008,2023-10-06,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,250g,1
5006,2023-10-06,Retail,Kuliyapitiya Stores,Turmeric Powder,100g,11
5005,2023-10-06,Retail,SonIro Mini Market,Curry Powder,100g,17
5013,2023-10-06,Retail,Yohan Super,Chili Powder (Steam Less),1kg,10
5040,2023-10-07,Retail,New City Stores,Chili Powder (Steam Less),1kg,14
5039,2023-10-07,Retail,Kuliyapitiya Stores,Chili Powder (Steam Less),250g,1
5038,2023-10-07,Retail,Piyal Stores,Chili Powder (Steam Less),1kg,18
5037,2023-10-07,Retail,Sagara Super,Coriander Powder,500g,11
5036,2023-10-07,Retail,Ranjith Stores,Black Pepper Powder,250g,17
5035,2023-10-07,Retail,Rathnayake Stores,Chili Powder (Steam Less),100g,2
5034,2023-10-07,Retail,Gothama Stores,Turmeric Powder,50g,9
5033,2023-10-07,Wholesale,Sathosa,Coriander Powder,100g,259
5032,2023-10-07,Wholesale,Rancrisp,Chili Powder (Steam Less),100g,50
5023,2023-10-07,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),50g,2
5030,2023-10-07,Retail,Shantha Super Stores,Chili Powder (Steam Less),500g,1
5029,2023-10-07,Wholesale,Glomark,Black Pepper Powder,1kg,34
5028,2023-10-07,Retail,Sewmi Stores,Turmeric Powder,500g,17
5027,2023-10-07,Retail,Jagath Store,Curry Powder,250g,19
5026,2023-10-07,Retail,Gihan Super,Turmeric Powder,500g,13
5025,2023-10-07,Retail,Sagara Super,Curry Powder,250g,20
5024,2023-10-07,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,1kg,7
5031,2023-10-07,Retail,Sewmi Stores,Turmeric Powder,250g,14
5058,2023-10-08,Retail,Shantha Super Stores,Chili Powder (Steam Less),100g,7
5052,2023-10-08,Retail,Kuliyapitiya Stores,Coriander Powder,100g,19
5053,2023-10-08,Retail,Village Mart,Black Pepper Powder,1kg,5
5051,2023-10-08,Retail,Ranjith Stores,Turmeric Powder,50g,3
5055,2023-10-08,Retail,Family Mart,Turmeric Powder,1kg,9
5056,2023-10-08,Retail,Sagara Super,Curry Powder,250g,7
5057,2023-10-08,Wholesale,Arpico Super Centre,Chili Powder (Steam Less),1kg,162
5054,2023-10-08,Retail,Rathnayake Stores,Coriander Powder,500g,20
5050,2023-10-08,Retail,Ranjith Stores,Black Pepper Powder,500g,18
5047,2023-10-08,Retail,Sewmi Stores,Coriander Powder,100g,17
5048,2023-10-08,Retail,Yohan Super,Turmeric Powder,1kg,5
5046,2023-10-08,Retail,Kalana Stores,Turmeric Powder,1kg,20
5045,2023-10-08,Retail,Shantha Super Stores,Curry Powder,500g,3
5044,2023-10-08,Retail,SonIro Mini Market,Curry Powder,1kg,8
5043,2023-10-08,Retail,Shantha Super Stores,Chili Powder (Steam Less),500g,18
5042,2023-10-08,Retail,Kuliyapitiya Stores,Curry Powder,1kg,13
5041,2023-10-08,Retail,Gothama Stores,Turmeric Powder,1kg,5
5049,2023-10-08,Retail,Sewmi Stores,Turmeric Powder,50g,16
5070,2023-10-09,Wholesale,Arpico Super Centre,Turmeric Powder,250g,190
5071,2023-10-09,Retail,Ranjith Stores,Curry Powder,100g,8
5072,2023-10-09,Retail,Gihan Super,Coriander Powder,25g,16
5075,2023-10-09,Retail,Piyal Stores,Black Pepper Powder,25g,18
5074,2023-10-09,Retail,Family Mart,Turmeric Powder,100g,1
5069,2023-10-09,Retail,New City Stores,Chili Powder (Steam Less),100g,19
5076,2023-10-09,Retail,Kalana Stores,Curry Powder,250g,16
5073,2023-10-09,Retail,Jagath Store,Coriander Powder,500g,5
5068,2023-10-09,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),1kg,9
5065,2023-10-09,Retail,Jagath Store,Curry Powder,50g,19
5066,2023-10-09,Retail,Sewmi Stores,Curry Powder,1kg,6
5064,2023-10-09,Retail,Sewmi Stores,Turmeric Powder,1kg,4
5063,2023-10-09,Retail,Ranjith Stores,Turmeric Powder,250g,6
5062,2023-10-09,Retail,Jagath Store,Curry Powder,100g,19
5061,2023-10-09,Retail,Rathnayake Stores,Coriander Powder,100g,20
5060,2023-10-09,Retail,Ranjith Stores,Curry Powder,1kg,10
5059,2023-10-09,Retail,Ranjith Stores,Coriander Powder,25g,2
5067,2023-10-09,Retail,Village Mart,Turmeric Powder,250g,4
5090,2023-10-10,Retail,Kuliyapitiya Stores,Curry Powder,100g,11
5089,2023-10-10,Wholesale,Hotel Suppliers Lanka,Curry Powder,250g,43
5091,2023-10-10,Retail,Kalana Stores,Turmeric Powder,500g,11
5088,2023-10-10,Retail,Sewmi Stores,Chili Powder (Steam Less),100g,17
5093,2023-10-10,Retail,Kuliyapitiya Stores,Chili Powder (Steam Less),50g,18
5094,2023-10-10,Retail,Family Mart,Turmeric Powder,50g,5
5087,2023-10-10,Retail,Pallapitiya Stores,Coriander Powder,500g,6
5092,2023-10-10,Retail,Gothama Stores,Turmeric Powder,250g,13
5086,2023-10-10,Retail,Kalana Stores,Curry Powder,250g,19
5079,2023-10-10,Retail,Yohan Super,Coriander Powder,500g,6
5084,2023-10-10,Retail,Rathnayake Stores,Chili Powder (Steam Less),250g,17
5077,2023-10-10,Retail,Sewmi Stores,Coriander Powder,250g,14
5078,2023-10-10,Retail,Yohan Super,Curry Powder,250g,3
5080,2023-10-10,Retail,Ranjith Stores,Turmeric Powder,1kg,8
5085,2023-10-10,Retail,Pragathi Stores,Chili Powder (Steam Less),100g,4
5082,2023-10-10,Retail,New City Stores,Curry Powder,1kg,18
5083,2023-10-10,Retail,Gihan Super,Turmeric Powder,50g,3
5081,2023-10-10,Retail,Sewmi Stores,Curry Powder,1kg,13
5106,2023-10-11,Retail,Shantha Super Stores,Coriander Powder,25g,12
5112,2023-10-11,Retail,Sagara Super,Coriander Powder,25g,9
5111,2023-10-11,Wholesale,Laugfs Super,Black Pepper Powder,500g,190
5110,2023-10-11,Retail,Family Mart,Chili Powder (Steam Less),100g,14
5109,2023-10-11,Wholesale,Restaurant Suppliers Lanka,Coriander Powder,1kg,86
5108,2023-10-11,Retail,Gothama Stores,Coriander Powder,1kg,13
5107,2023-10-11,Retail,Italian Mart Kuliyapitiya,Curry Powder,100g,10
5105,2023-10-11,Retail,Gothama Stores,Turmeric Powder,1kg,11
5104,2023-10-11,Retail,Gihan Super,Curry Powder,50g,11
5103,2023-10-11,Wholesale,Rancrisp,Chili Powder (Steam Less),250g,205
5102,2023-10-11,Retail,Piyal Stores,Coriander Powder,100g,15
5101,2023-10-11,Retail,New City Stores,Turmeric Powder,1kg,4
5100,2023-10-11,Retail,Shantha Super Stores,Turmeric Powder,50g,14
5099,2023-10-11,Retail,Rathnayake Stores,Black Pepper Powder,500g,20
5098,2023-10-11,Retail,Sagara Super,Black Pepper Powder,100g,5
5097,2023-10-11,Retail,Ranjith Stores,Black Pepper Powder,1kg,6
5096,2023-10-11,Retail,Pragathi Stores,Chili Powder (Steam Less),500g,1
5095,2023-10-11,Retail,SonIro Mini Market,Chili Powder (Steam Less),100g,11
5125,2023-10-12,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),50g,16
5126,2023-10-12,Wholesale,Rancrisp,Turmeric Powder,1kg,161
5127,2023-10-12,Retail,Ranjith Stores,Chili Powder (Steam Less),250g,9
5124,2023-10-12,Retail,Family Mart,Black Pepper Powder,25g,6
5129,2023-10-12,Retail,Sagara Super,Coriander Powder,250g,20
5130,2023-10-12,Retail,Kalana Stores,Chili Powder (Steam Less),500g,4
5128,2023-10-12,Retail,Kalana Stores,Curry Powder,100g,5
5123,2023-10-12,Retail,Family Mart,Chili Powder (Steam Less),100g,3
5122,2023-10-12,Wholesale,Keells Super,Black Pepper Powder,25g,46
5113,2023-10-12,Retail,Ranjith Stores,Chili Powder (Steam Less),500g,7
5114,2023-10-12,Retail,Shantha Super Stores,Black Pepper Powder,100g,13
5115,2023-10-12,Retail,Kalana Stores,Black Pepper Powder,50g,18
5116,2023-10-12,Retail,Rathnayake Stores,Coriander Powder,1kg,7
5121,2023-10-12,Retail,Rathnayake Stores,Curry Powder,250g,3
5118,2023-10-12,Retail,Pragathi Stores,Curry Powder,1kg,11
5119,2023-10-12,Retail,Family Mart,Turmeric Powder,100g,20
5120,2023-10-12,Retail,Rathnayake Stores,Chili Powder (Steam Less),250g,15
5117,2023-10-12,Retail,Rathnayake Stores,Turmeric Powder,50g,4
5141,2023-10-13,Retail,Rathnayake Stores,Chili Powder (Steam Less),100g,18
5148,2023-10-13,Wholesale,Keells Super,Turmeric Powder,250g,209
5147,2023-10-13,Retail,Rathnayake Stores,Curry Powder,500g,20
5146,2023-10-13,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,25g,1
5145,2023-10-13,Retail,Rathnayake Stores,Turmeric Powder,50g,9
5144,2023-10-13,Retail,Jagath Store,Turmeric Powder,1kg,20
5143,2023-10-13,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,1kg,1
5142,2023-10-13,Wholesale,Laugfs Super,Turmeric Powder,250g,94
5139,2023-10-13,Retail,Ranjith Stores,Curry Powder,1kg,10
5136,2023-10-13,Retail,Yohan Super,Chili Powder (Steam Less),1kg,13
5138,2023-10-13,Wholesale,Rancrisp,Turmeric Powder,100g,245
5137,2023-10-13,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,100g,19
5135,2023-10-13,Wholesale,CIB Shopping Centre,Curry Powder,100g,216
5134,2023-10-13,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,1kg,15
5133,2023-10-13,Retail,Kuliyapitiya Stores,Curry Powder,100g,4
5132,2023-10-13,Retail,Gihan Super,Coriander Powder,250g,10
5131,2023-10-13,Retail,Gothama Stores,Turmeric Powder,1kg,10
5140,2023-10-13,Retail,Italian Mart Kuliyapitiya,Curry Powder,50g,4
5160,2023-10-14,Retail,Ranjith Stores,Turmeric Powder,100g,11
5159,2023-10-14,Retail,Piyal Stores,Coriander Powder,250g,15
5161,2023-10-14,Retail,Shantha Super Stores,Coriander Powder,25g,18
5158,2023-10-14,Retail,Gothama Stores,Black Pepper Powder,25g,10
5163,2023-10-14,Retail,Kuliyapitiya Stores,Coriander Powder,1kg,5
5164,2023-10-14,Retail,New City Stores,Curry Powder,500g,12
5165,2023-10-14,Wholesale,Keells Super,Coriander Powder,500g,238
5162,2023-10-14,Retail,Family Mart,Chili Powder (Steam Less),1kg,15
5166,2023-10-14,Wholesale,Laugfs Super,Chili Powder (Steam Less),50g,150
5157,2023-10-14,Retail,Yohan Super,Chili Powder (Steam Less),500g,14
5155,2023-10-14,Retail,Pallapitiya Stores,Chili Powder (Steam Less),100g,5
5149,2023-10-14,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,250g,12
5150,2023-10-14,Retail,Rathnayake Stores,Curry Powder,250g,19
5151,2023-10-14,Retail,New City Stores,Turmeric Powder,50g,11
5156,2023-10-14,Retail,Gothama Stores,Black Pepper Powder,500g,17
5153,2023-10-14,Retail,New City Stores,Black Pepper Powder,100g,2
5154,2023-10-14,Retail,Rathnayake Stores,Curry Powder,100g,8
5152,2023-10-14,Retail,Shantha Super Stores,Turmeric Powder,100g,7
5184,2023-10-15,Retail,SonIro Mini Market,Turmeric Powder,1kg,20
5183,2023-10-15,Retail,Sewmi Stores,Turmeric Powder,250g,15
5182,2023-10-15,Retail,Sagara Super,Coriander Powder,500g,7
5181,2023-10-15,Retail,Pragathi Stores,Turmeric Powder,500g,2
5180,2023-10-15,Wholesale,Rancrisp,Chili Powder (Steam Less),100g,88
5179,2023-10-15,Retail,Sewmi Stores,Turmeric Powder,100g,20
5177,2023-10-15,Retail,Pragathi Stores,Curry Powder,1kg,10
5175,2023-10-15,Retail,New City Stores,Turmeric Powder,500g,3
5178,2023-10-15,Retail,Pallapitiya Stores,Chili Powder (Steam Less),1kg,11
5176,2023-10-15,Retail,New City Stores,Turmeric Powder,500g,16
5173,2023-10-15,Wholesale,Sathosa,Turmeric Powder,500g,75
5172,2023-10-15,Retail,Gothama Stores,Black Pepper Powder,50g,18
5171,2023-10-15,Retail,Rathnayake Stores,Black Pepper Powder,1kg,15
5170,2023-10-15,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),500g,19
5169,2023-10-15,Retail,Family Mart,Turmeric Powder,250g,4
5168,2023-10-15,Retail,Kalana Stores,Turmeric Powder,100g,7
5167,2023-10-15,Retail,Pragathi Stores,Chili Powder (Steam Less),1kg,19
5174,2023-10-15,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),500g,7
5195,2023-10-16,Retail,New City Stores,Black Pepper Powder,500g,2
5196,2023-10-16,Retail,Pragathi Stores,Black Pepper Powder,1kg,2
5197,2023-10-16,Retail,Kalana Stores,Turmeric Powder,500g,3
5194,2023-10-16,Retail,Jagath Store,Turmeric Powder,250g,3
5199,2023-10-16,Wholesale,Hotel Suppliers Lanka,Curry Powder,500g,283
5200,2023-10-16,Wholesale,Rancrisp,Black Pepper Powder,25g,155
5201,2023-10-16,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,250g,9
5198,2023-10-16,Retail,Pragathi Stores,Black Pepper Powder,1kg,9
5202,2023-10-16,Retail,Gihan Super,Black Pepper Powder,250g,14
5193,2023-10-16,Retail,New City Stores,Black Pepper Powder,1kg,13
5191,2023-10-16,Retail,Shantha Super Stores,Coriander Powder,250g,17
5185,2023-10-16,Retail,Pragathi Stores,Turmeric Powder,50g,15
5186,2023-10-16,Retail,Ranjith Stores,Coriander Powder,250g,14
5187,2023-10-16,Retail,Ranjith Stores,Coriander Powder,250g,3
5192,2023-10-16,Wholesale,Sathosa,Chili Powder (Steam Less),1kg,103
5189,2023-10-16,Retail,Shantha Super Stores,Turmeric Powder,100g,5
5190,2023-10-16,Retail,Rathnayake Stores,Chili Powder (Steam Less),100g,7
5188,2023-10-16,Retail,Jagath Store,Curry Powder,50g,5
5220,2023-10-17,Retail,Gothama Stores,Black Pepper Powder,250g,14
5212,2023-10-17,Retail,Rathnayake Stores,Chili Powder (Steam Less),1kg,2
5218,2023-10-17,Retail,Sagara Super,Coriander Powder,25g,12
5217,2023-10-17,Retail,Ranjith Stores,Chili Powder (Steam Less),1kg,20
5216,2023-10-17,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,500g,10
5215,2023-10-17,Retail,Gothama Stores,Curry Powder,100g,19
5214,2023-10-17,Retail,New City Stores,Turmeric Powder,100g,18
5213,2023-10-17,Retail,Gothama Stores,Curry Powder,100g,14
5219,2023-10-17,Retail,Jagath Store,Chili Powder (Steam Less),500g,11
5211,2023-10-17,Wholesale,Laugfs Super,Black Pepper Powder,100g,270
5209,2023-10-17,Retail,SonIro Mini Market,Black Pepper Powder,1kg,15
5208,2023-10-17,Wholesale,CIB Shopping Centre,Black Pepper Powder,250g,116
5207,2023-10-17,Retail,Shantha Super Stores,Chili Powder (Steam Less),50g,13
5206,2023-10-17,Wholesale,Rancrisp,Curry Powder,100g,244
5205,2023-10-17,Wholesale,CIB Shopping Centre,Curry Powder,100g,288
5204,2023-10-17,Retail,Sagara Super,Chili Powder (Steam Less),500g,9
5203,2023-10-17,Wholesale,Keells Super,Curry Powder,500g,200
5210,2023-10-17,Retail,Pragathi Stores,Chili Powder (Steam Less),100g,18
5231,2023-10-18,Retail,Village Mart,Curry Powder,500g,7
5238,2023-10-18,Retail,Pragathi Stores,Coriander Powder,25g,16
5237,2023-10-18,Retail,Pragathi Stores,Black Pepper Powder,50g,10
5236,2023-10-18,Retail,Jagath Store,Chili Powder (Steam Less),250g,19
5235,2023-10-18,Retail,Sagara Super,Chili Powder (Steam Less),50g,16
5234,2023-10-18,Retail,SonIro Mini Market,Black Pepper Powder,50g,10
5233,2023-10-18,Retail,Kalana Stores,Coriander Powder,250g,5
5230,2023-10-18,Wholesale,Sathosa,Black Pepper Powder,100g,119
5232,2023-10-18,Retail,Gihan Super,Chili Powder (Steam Less),50g,8
5228,2023-10-18,Retail,Sagara Super,Curry Powder,1kg,1
5229,2023-10-18,Retail,Piyal Stores,Turmeric Powder,1kg,9
5222,2023-10-18,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,1kg,8
5223,2023-10-18,Retail,Kuliyapitiya Stores,Turmeric Powder,500g,13
5224,2023-10-18,Retail,Kuliyapitiya Stores,Coriander Powder,1kg,1
5221,2023-10-18,Retail,Shantha Super Stores,Coriander Powder,250g,5
5226,2023-10-18,Retail,SonIro Mini Market,Chili Powder (Steam Less),50g,7
5227,2023-10-18,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,500g,7
5225,2023-10-18,Retail,Pallapitiya Stores,Coriander Powder,500g,8
5256,2023-10-19,Retail,New City Stores,Coriander Powder,100g,3
5255,2023-10-19,Retail,Village Mart,Curry Powder,100g,3
5254,2023-10-19,Wholesale,CIB Shopping Centre,Chili Powder (Steam Less),500g,267
5249,2023-10-19,Retail,Village Mart,Coriander Powder,500g,7
5253,2023-10-19,Retail,Piyal Stores,Curry Powder,250g,20
5252,2023-10-19,Retail,New City Stores,Chili Powder (Steam Less),50g,16
5251,2023-10-19,Retail,Pragathi Stores,Turmeric Powder,1kg,11
5250,2023-10-19,Retail,Pallapitiya Stores,Turmeric Powder,500g,8
5248,2023-10-19,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),100g,16
5241,2023-10-19,Retail,Jagath Store,Black Pepper Powder,500g,20
5246,2023-10-19,Retail,Family Mart,Chili Powder (Steam Less),1kg,10
5239,2023-10-19,Retail,Pallapitiya Stores,Curry Powder,500g,10
5240,2023-10-19,Retail,Kuliyapitiya Stores,Black Pepper Powder,100g,13
5242,2023-10-19,Retail,Pragathi Stores,Chili Powder (Steam Less),50g,12
5247,2023-10-19,Retail,Kuliyapitiya Stores,Turmeric Powder,250g,19
5244,2023-10-19,Retail,Rathnayake Stores,Curry Powder,100g,18
5245,2023-10-19,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,250g,10
5243,2023-10-19,Retail,SonIro Mini Market,Curry Powder,50g,17
5274,2023-10-20,Retail,Gihan Super,Turmeric Powder,50g,17
5273,2023-10-20,Wholesale,Laugfs Super,Curry Powder,100g,222
5272,2023-10-20,Wholesale,Glomark,Chili Powder (Steam Less),50g,31
5271,2023-10-20,Retail,Piyal Stores,Black Pepper Powder,250g,5
5270,2023-10-20,Retail,Kuliyapitiya Stores,Curry Powder,50g,1
5269,2023-10-20,Retail,SonIro Mini Market,Coriander Powder,25g,2
5267,2023-10-20,Retail,Jagath Store,Turmeric Powder,100g,11
5266,2023-10-20,Retail,Jagath Store,Coriander Powder,500g,19
5268,2023-10-20,Retail,Village Mart,Coriander Powder,100g,13
5264,2023-10-20,Retail,Ranjith Stores,Chili Powder (Steam Less),100g,20
5265,2023-10-20,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,250g,18
5258,2023-10-20,Retail,Italian Mart Kuliyapitiya,Coriander Powder,25g,5
5259,2023-10-20,Retail,SonIro Mini Market,Black Pepper Powder,500g,1
5260,2023-10-20,Retail,Yohan Super,Coriander Powder,500g,12
5257,2023-10-20,Wholesale,Hotel Suppliers Lanka,Curry Powder,500g,294
5262,2023-10-20,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),100g,9
5263,2023-10-20,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),1kg,19
5261,2023-10-20,Retail,SonIro Mini Market,Black Pepper Powder,50g,9
5285,2023-10-21,Retail,Gihan Super,Chili Powder (Steam Less),50g,14
5292,2023-10-21,Wholesale,Hotel Suppliers Lanka,Chili Powder (Steam Less),50g,282
5291,2023-10-21,Retail,Shantha Super Stores,Curry Powder,100g,20
5290,2023-10-21,Retail,Italian Mart Kuliyapitiya,Coriander Powder,500g,12
5289,2023-10-21,Retail,Italian Mart Kuliyapitiya,Coriander Powder,25g,9
5288,2023-10-21,Retail,Yohan Super,Coriander Powder,1kg,19
5287,2023-10-21,Retail,Shantha Super Stores,Chili Powder (Steam Less),50g,13
5284,2023-10-21,Retail,Jagath Store,Turmeric Powder,1kg,8
5286,2023-10-21,Retail,Pragathi Stores,Turmeric Powder,100g,8
5282,2023-10-21,Wholesale,Hotel Suppliers Lanka,Coriander Powder,250g,256
5276,2023-10-21,Retail,Kuliyapitiya Stores,Black Pepper Powder,50g,19
5277,2023-10-21,Wholesale,Restaurant Suppliers Lanka,Chili Powder (Steam Less),500g,39
5278,2023-10-21,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,250g,17
5275,2023-10-21,Retail,Yohan Super,Turmeric Powder,50g,12
5280,2023-10-21,Wholesale,CIB Shopping Centre,Coriander Powder,25g,199
5281,2023-10-21,Wholesale,Keells Super,Turmeric Powder,100g,251
5279,2023-10-21,Retail,Gihan Super,Chili Powder (Steam Less),100g,1
5283,2023-10-21,Retail,Rathnayake Stores,Black Pepper Powder,250g,13
5310,2023-10-22,Wholesale,Arpico Super Centre,Turmeric Powder,100g,246
5302,2023-10-22,Retail,Gihan Super,Coriander Powder,500g,14
5309,2023-10-22,Retail,Rathnayake Stores,Black Pepper Powder,100g,6
5308,2023-10-22,Retail,Ranjith Stores,Chili Powder (Steam Less),1kg,19
5307,2023-10-22,Retail,Sewmi Stores,Black Pepper Powder,250g,2
5306,2023-10-22,Retail,Yohan Super,Coriander Powder,25g,7
5305,2023-10-22,Retail,Village Mart,Black Pepper Powder,500g,10
5304,2023-10-22,Wholesale,Rancrisp,Coriander Powder,1kg,61
5303,2023-10-22,Retail,Sewmi Stores,Curry Powder,100g,11
5301,2023-10-22,Retail,Pragathi Stores,Black Pepper Powder,250g,12
5299,2023-10-22,Retail,Shantha Super Stores,Chili Powder (Steam Less),1kg,14
5298,2023-10-22,Retail,Piyal Stores,Black Pepper Powder,25g,9
5297,2023-10-22,Retail,Family Mart,Turmeric Powder,100g,19
5296,2023-10-22,Wholesale,CIB Shopping Centre,Turmeric Powder,1kg,135
5295,2023-10-22,Retail,Sagara Super,Black Pepper Powder,25g,1
5294,2023-10-22,Retail,New City Stores,Turmeric Powder,1kg,6
5293,2023-10-22,Wholesale,CIB Shopping Centre,Turmeric Powder,100g,115
5300,2023-10-22,Retail,Pragathi Stores,Curry Powder,100g,8
5321,2023-10-23,Retail,Sewmi Stores,Chili Powder (Steam Less),1kg,12
5327,2023-10-23,Retail,Gihan Super,Chili Powder (Steam Less),250g,9
5326,2023-10-23,Wholesale,Restaurant Suppliers Lanka,Coriander Powder,500g,207
5325,2023-10-23,Retail,Gihan Super,Coriander Powder,25g,8
