sale_id,date,sale_type,customer_name,product_name,size,quantity_sold
13836,2025-02-07,Retail,Ranjith Stores,Coriander Powder,250g,16
13837,2025-02-07,Retail,Shantha Super Stores,Black Pepper Powder,100g,8
13838,2025-02-07,Retail,Shantha Super Stores,Coriander Powder,250g,9
13839,2025-02-07,Wholesale,Hotel Suppliers Lanka,Curry Powder,1kg,287
13840,2025-02-07,Retail,Gihan Super,Black Pepper Powder,1kg,5
13841,2025-02-07,Retail,Kuliyapitiya Stores,Curry Powder,250g,15
13842,2025-02-07,Retail,Piyal Stores,Black Pepper Powder,100g,3
13843,2025-02-08,Retail,Shantha Super Stores,Turmeric Powder,500g,7
13844,2025-02-08,Retail,SonIro Mini Market,Turmeric Powder,500g,5
13845,2025-02-08,Wholesale,Hotel Suppliers Lanka,Curry Powder,50g,252
13846,2025-02-08,Retail,Kuliyapitiya Stores,Curry Powder,100g,8
13847,2025-02-08,Retail,Kalana Stores,Curry Powder,500g,16
13848,2025-02-08,Retail,Gihan Super,Black Pepper Powder,50g,7
13849,2025-02-08,Retail,Jagath Store,Coriander Powder,1kg,6
13850,2025-02-08,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),50g,20
13851,2025-02-08,Retail,Sagara Super,Black Pepper Powder,1kg,6
13852,2025-02-08,Wholesale,Hotel Suppliers Lanka,Coriander Powder,25g,146
13853,2025-02-08,Retail,Village Mart,Black Pepper Powder,50g,19
13854,2025-02-08,Wholesale,Sathosa,Coriander Powder,500g,191
13855,2025-02-08,Retail,Pragathi Stores,Black Pepper Powder,250g,2
13856,2025-02-08,Wholesale,Laugfs Super,Turmeric Powder,500g,235
13857,2025-02-08,Retail,New City Stores,Black Pepper Powder,500g,11
13858,2025-02-08,Retail,Sewmi Stores,Black Pepper Powder,100g,3
13859,2025-02-08,Retail,Sagara Super,Coriander Powder,100g,11
13860,2025-02-08,Retail,Piyal Stores,Black Pepper Powder,500g,20
13861,2025-02-09,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,1kg,10
13862,2025-02-09,Retail,Family Mart,Turmeric Powder,250g,17
13863,2025-02-09,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,100g,11
13864,2025-02-09,Retail,Pallapitiya Stores,Coriander Powder,25g,15
13865,2025-02-09,Retail,Pragathi Stores,Black Pepper Powder,100g,3
13866,2025-02-09,Retail,Kalana Stores,Black Pepper Powder,1kg,1
13867,2025-02-09,Retail,Village Mart,Curry Powder,50g,5
13868,2025-02-09,Retail,Jagath Store,Coriander Powder,500g,16
13869,2025-02-09,Retail,SonIro Mini Market,Turmeric Powder,250g,9
13870,2025-02-09,Retail,Sewmi Stores,Chili Powder (Steam Less),50g,5
13871,2025-02-09,Retail,Jagath Store,Coriander Powder,25g,9
13872,2025-02-09,Retail,Pragathi Stores,Coriander Powder,250g,8
13873,2025-02-09,Retail,Piyal Stores,Black Pepper Powder,250g,14
13874,2025-02-09,Retail,Ranjith Stores,Black Pepper Powder,500g,14
13875,2025-02-09,Retail,Yohan Super,Coriander Powder,500g,10
13876,2025-02-09,Retail,Yohan Super,Chili Powder (Steam Less),1kg,16
13877,2025-02-09,Retail,Pallapitiya Stores,Coriander Powder,500g,18
13878,2025-02-09,Retail,Kalana Stores,Turmeric Powder,500g,6
13879,2025-02-10,Wholesale,Glomark,Chili Powder (Steam Less),50g,142
13880,2025-02-10,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),100g,11
13881,2025-02-10,Retail,Kuliyapitiya Stores,Coriander Powder,100g,11
13882,2025-02-10,Retail,Gothama Stores,Turmeric Powder,100g,17
13883,2025-02-10,Retail,Kuliyapitiya Stores,Coriander Powder,500g,15
13884,2025-02-10,Wholesale,Arpico Super Centre,Coriander Powder,100g,235
13885,2025-02-10,Retail,Ranjith Stores,Curry Powder,500g,14
13886,2025-02-10,Retail,Village Mart,Chili Powder (Steam Less),1kg,10
13887,2025-02-10,Retail,Family Mart,Coriander Powder,25g,2
13888,2025-02-10,Retail,Pragathi Stores,Chili Powder (Steam Less),50g,20
13889,2025-02-10,Retail,New City Stores,Curry Powder,50g,13
13890,2025-02-10,Retail,Pallapitiya Stores,Turmeric Powder,250g,7
13891,2025-02-10,Retail,Kuliyapitiya Stores,Curry Powder,100g,8
13892,2025-02-10,Retail,Gothama Stores,Coriander Powder,1kg,1
13893,2025-02-10,Retail,Family Mart,Curry Powder,1kg,4
13894,2025-02-10,Retail,Jagath Store,Curry Powder,500g,5
13895,2025-02-10,Retail,CO-OP Big City Kuliyapitiya,Turmeric Powder,1kg,15
13896,2025-02-10,Retail,Italian Mart Kuliyapitiya,Coriander Powder,1kg,11
13897,2025-02-11,Retail,Sewmi Stores,Black Pepper Powder,25g,7
13898,2025-02-11,Retail,New City Stores,Coriander Powder,250g,8
13899,2025-02-11,Retail,Gihan Super,Chili Powder (Steam Less),100g,3
13900,2025-02-11,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),1kg,17
13901,2025-02-11,Retail,Yohan Super,Curry Powder,250g,12
13902,2025-02-11,Retail,Family Mart,Black Pepper Powder,1kg,12
13903,2025-02-11,Retail,Kalana Stores,Black Pepper Powder,100g,14
13904,2025-02-11,Retail,Sagara Super,Chili Powder (Steam Less),500g,19
13905,2025-02-11,Retail,Family Mart,Black Pepper Powder,500g,8
13906,2025-02-11,Retail,Kuliyapitiya Stores,Curry Powder,500g,16
13907,2025-02-11,Retail,New City Stores,Turmeric Powder,500g,6
13908,2025-02-11,Retail,Jagath Store,Curry Powder,1kg,4
13909,2025-02-11,Retail,Kalana Stores,Turmeric Powder,250g,15
13910,2025-02-11,Wholesale,Cargills Food City,Curry Powder,250g,239
13911,2025-02-11,Retail,Pallapitiya Stores,Curry Powder,500g,17
13912,2025-02-11,Wholesale,Keells Super,Black Pepper Powder,100g,134
13913,2025-02-11,Retail,Jagath Store,Turmeric Powder,1kg,20
13914,2025-02-11,Retail,Rathnayake Stores,Turmeric Powder,100g,13
13915,2025-02-12,Retail,Ranjith Stores,Turmeric Powder,100g,9
13916,2025-02-12,Retail,Sagara Super,Curry Powder,500g,15
13917,2025-02-12,Retail,Piyal Stores,Chili Powder (Steam Less),50g,5
13918,2025-02-12,Retail,Family Mart,Turmeric Powder,250g,17
13919,2025-02-12,Retail,Pallapitiya Stores,Chili Powder (Steam Less),100g,10
13920,2025-02-12,Retail,Piyal Stores,Curry Powder,250g,2
13921,2025-02-12,Retail,Kuliyapitiya Stores,Black Pepper Powder,500g,2
13922,2025-02-12,Wholesale,Sathosa,Chili Powder (Steam Less),1kg,296
13923,2025-02-12,Retail,Kuliyapitiya Stores,Coriander Powder,500g,2
13924,2025-02-12,Retail,Rathnayake Stores,Black Pepper Powder,250g,9
13925,2025-02-12,Retail,Gothama Stores,Turmeric Powder,250g,5
13926,2025-02-12,Retail,Italian Mart Kuliyapitiya,Curry Powder,500g,17
13927,2025-02-12,Retail,Village Mart,Black Pepper Powder,250g,14
13928,2025-02-12,Wholesale,Laugfs Super,Chili Powder (Steam Less),500g,104
13929,2025-02-12,Retail,Ranjith Stores,Coriander Powder,100g,6
13930,2025-02-12,Retail,Sagara Super,Turmeric Powder,50g,15
13931,2025-02-12,Retail,New City Stores,Turmeric Powder,100g,10
13932,2025-02-12,Retail,Piyal Stores,Curry Powder,500g,17
13933,2025-02-13,Retail,Gihan Super,Turmeric Powder,1kg,5
13934,2025-02-13,Retail,Gothama Stores,Black Pepper Powder,500g,5
13935,2025-02-13,Retail,Rathnayake Stores,Curry Powder,50g,2
13936,2025-02-13,Retail,SonIro Mini Market,Black Pepper Powder,500g,5
13937,2025-02-13,Retail,Pragathi Stores,Black Pepper Powder,500g,11
13938,2025-02-13,Wholesale,Sathosa,Coriander Powder,250g,87
13939,2025-02-13,Retail,Kalana Stores,Curry Powder,100g,1
13940,2025-02-13,Retail,Rathnayake Stores,Chili Powder (Steam Less),1kg,2
13941,2025-02-13,Retail,Sewmi Stores,Coriander Powder,250g,9
13942,2025-02-13,Retail,Rathnayake Stores,Chili Powder (Steam Less),50g,5
13943,2025-02-13,Retail,New City Stores,Coriander Powder,100g,3
13944,2025-02-13,Retail,Jagath Store,Black Pepper Powder,100g,18
13945,2025-02-13,Wholesale,Cargills Food City,Chili Powder (Steam Less),250g,263
13946,2025-02-13,Retail,Pragathi Stores,Turmeric Powder,100g,7
13947,2025-02-13,Retail,Piyal Stores,Coriander Powder,25g,3
13948,2025-02-13,Retail,Italian Mart Kuliyapitiya,Curry Powder,1kg,15
13949,2025-02-13,Retail,Pragathi Stores,Coriander Powder,25g,12
13950,2025-02-13,Retail,Rathnayake Stores,Coriander Powder,100g,8
13951,2025-02-14,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,500g,14
13952,2025-02-14,Retail,Sagara Super,Black Pepper Powder,250g,8
13953,2025-02-14,Retail,Shantha Super Stores,Chili Powder (Steam Less),250g,6
13954,2025-02-14,Retail,Pallapitiya Stores,Black Pepper Powder,1kg,18
13955,2025-02-14,Retail,Family Mart,Coriander Powder,25g,5
13956,2025-02-14,Retail,SonIro Mini Market,Turmeric Powder,500g,2
13957,2025-02-14,Retail,Shantha Super Stores,Chili Powder (Steam Less),100g,16
13958,2025-02-14,Retail,Piyal Stores,Coriander Powder,25g,13
13959,2025-02-14,Retail,Kalana Stores,Turmeric Powder,500g,19
13960,2025-02-14,Retail,Gihan Super,Curry Powder,50g,12
13961,2025-02-14,Retail,Family Mart,Black Pepper Powder,500g,18
13962,2025-02-14,Retail,Yohan Super,Curry Powder,1kg,20
13963,2025-02-14,Retail,Yohan Super,Turmeric Powder,500g,9
13964,2025-02-14,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),50g,19
13965,2025-02-14,Retail,Pragathi Stores,Coriander Powder,100g,9
13966,2025-02-14,Retail,Piyal Stores,Turmeric Powder,1kg,1
13967,2025-02-14,Retail,Family Mart,Coriander Powder,500g,16
13968,2025-02-14,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,100g,3
13969,2025-02-15,Retail,Kuliyapitiya Stores,Coriander Powder,100g,20
13970,2025-02-15,Retail,Rathnayake Stores,Chili Powder (Steam Less),50g,16
13971,2025-02-15,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,25g,7
13972,2025-02-15,Wholesale,CIB Shopping Centre,Curry Powder,100g,183
13973,2025-02-15,Retail,Piyal Stores,Black Pepper Powder,50g,12
13974,2025-02-15,Retail,Sagara Super,Black Pepper Powder,500g,15
13975,2025-02-15,Retail,Family Mart,Coriander Powder,25g,5
13976,2025-02-15,Retail,Shantha Super Stores,Curry Powder,1kg,8
13977,2025-02-15,Retail,Yohan Super,Black Pepper Powder,50g,19
13978,2025-02-15,Retail,Rathnayake Stores,Curry Powder,250g,20
13979,2025-02-15,Retail,Gihan Super,Curry Powder,100g,18
13980,2025-02-15,Retail,Sagara Super,Black Pepper Powder,500g,2
13981,2025-02-15,Retail,Kuliyapitiya Stores,Chili Powder (Steam Less),250g,17
13982,2025-02-15,Retail,Family Mart,Coriander Powder,500g,5
13983,2025-02-15,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),50g,11
13984,2025-02-15,Retail,Gothama Stores,Black Pepper Powder,500g,5
13985,2025-02-15,Retail,Gihan Super,Black Pepper Powder,25g,13
13986,2025-02-15,Wholesale,Restaurant Suppliers Lanka,Curry Powder,100g,167
13987,2025-02-16,Retail,Kuliyapitiya Stores,Turmeric Powder,1kg,14
13988,2025-02-16,Retail,Kalana Stores,Coriander Powder,1kg,3
13989,2025-02-16,Retail,Pragathi Stores,Black Pepper Powder,25g,13
13990,2025-02-16,Retail,Sagara Super,Coriander Powder,100g,12
13991,2025-02-16,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,25g,19
13992,2025-02-16,Retail,Family Mart,Black Pepper Powder,250g,16
13993,2025-02-16,Retail,Shantha Super Stores,Coriander Powder,500g,4
13994,2025-02-16,Retail,Jagath Store,Chili Powder (Steam Less),1kg,3
13995,2025-02-16,Retail,Sewmi Stores,Turmeric Powder,1kg,10
13996,2025-02-16,Retail,Pragathi Stores,Curry Powder,100g,13
13997,2025-02-16,Retail,Ranjith Stores,Turmeric Powder,100g,19
13998,2025-02-16,Retail,Jagath Store,Chili Powder (Steam Less),50g,11
13999,2025-02-16,Retail,Piyal Stores,Coriander Powder,100g,10
14000,2025-02-16,Retail,Sewmi Stores,Chili Powder (Steam Less),500g,4
14001,2025-02-16,Retail,SonIro Mini Market,Chili Powder (Steam Less),100g,20
14002,2025-02-16,Retail,Ranjith Stores,Chili Powder (Steam Less),100g,17
14003,2025-02-16,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,250g,12
14004,2025-02-16,Retail,Piyal Stores,Curry Powder,250g,16
14005,2025-02-17,Retail,Sagara Super,Black Pepper Powder,25g,11
14006,2025-02-17,Retail,Sewmi Stores,Chili Powder (Steam Less),1kg,9
14007,2025-02-17,Wholesale,Cargills Food City,Chili Powder (Steam Less),500g,157
14008,2025-02-17,Retail,Gothama Stores,Black Pepper Powder,1kg,14
14009,2025-02-17,Retail,Pallapitiya Stores,Black Pepper Powder,250g,11
14010,2025-02-17,Retail,SonIro Mini Market,Coriander Powder,500g,18
14011,2025-02-17,Retail,Shantha Super Stores,Turmeric Powder,50g,12
14012,2025-02-17,Retail,Gothama Stores,Coriander Powder,25g,8
14013,2025-02-17,Retail,Kuliyapitiya Stores,Curry Powder,1kg,18
14014,2025-02-17,Retail,Shantha Super Stores,Chili Powder (Steam Less),100g,11
14015,2025-02-17,Retail,Sagara Super,Turmeric Powder,250g,2
14016,2025-02-17,Retail,Gihan Super,Curry Powder,100g,17
14017,2025-02-17,Retail,Sewmi Stores,Chili Powder (Steam Less),1kg,12
14018,2025-02-17,Retail,Shantha Super Stores,Turmeric Powder,50g,1
14019,2025-02-17,Retail,Yohan Super,Turmeric Powder,500g,3
14020,2025-02-17,Retail,New City Stores,Black Pepper Powder,1kg,1
14021,2025-02-17,Retail,Sewmi Stores,Black Pepper Powder,50g,2
14022,2025-02-17,Wholesale,Hotel Suppliers Lanka,Black Pepper Powder,100g,203
14023,2025-02-18,Retail,Gihan Super,Turmeric Powder,1kg,6
14024,2025-02-18,Retail,Kalana Stores,Chili Powder (Steam Less),500g,3
14025,2025-02-18,Retail,Shantha Super Stores,Turmeric Powder,250g,17
14026,2025-02-18,Retail,Yohan Super,Chili Powder (Steam Less),100g,6
14027,2025-02-18,Retail,New City Stores,Black Pepper Powder,25g,12
14028,2025-02-18,Retail,Gihan Super,Chili Powder (Steam Less),100g,17
14029,2025-02-18,Retail,Family Mart,Black Pepper Powder,50g,20
14030,2025-02-18,Retail,Rathnayake Stores,Coriander Powder,100g,5
14031,2025-02-18,Retail,CO-OP Big City Kuliyapitiya,Turmeric Powder,100g,19
14032,2025-02-18,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,500g,8
14033,2025-02-18,Retail,Kuliyapitiya Stores,Curry Powder,50g,20
14034,2025-02-18,Retail,New City Stores,Coriander Powder,1kg,4
14035,2025-02-18,Retail,Rathnayake Stores,Chili Powder (Steam Less),250g,18
14036,2025-02-18,Retail,Gihan Super,Curry Powder,500g,17
14037,2025-02-18,Retail,Piyal Stores,Chili Powder (Steam Less),50g,13
14038,2025-02-18,Retail,Sewmi Stores,Turmeric Powder,500g,13
14039,2025-02-18,Wholesale,Glomark,Curry Powder,500g,224
14040,2025-02-18,Retail,Ranjith Stores,Coriander Powder,250g,19
14041,2025-02-19,Wholesale,Laugfs Super,Turmeric Powder,250g,51
14042,2025-02-19,Retail,Italian Mart Kuliyapitiya,Curry Powder,1kg,5
14043,2025-02-19,Retail,Sewmi Stores,Turmeric Powder,250g,1
14044,2025-02-19,Retail,Family Mart,Chili Powder (Steam Less),250g,19
14045,2025-02-19,Retail,Gothama Stores,Curry Powder,500g,3
14046,2025-02-19,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),50g,18
14047,2025-02-19,Retail,Sewmi Stores,Chili Powder (Steam Less),50g,20
14048,2025-02-19,Wholesale,CIB Shopping Centre,Curry Powder,50g,58
14049,2025-02-19,Wholesale,CIB Shopping Centre,Chili Powder (Steam Less),1kg,99
14050,2025-02-19,Wholesale,Hotel Suppliers Lanka,Turmeric Powder,1kg,86
14051,2025-02-19,Retail,New City Stores,Coriander Powder,1kg,9
14052,2025-02-19,Retail,Shantha Super Stores,Black Pepper Powder,100g,16
14053,2025-02-19,Retail,Piyal Stores,Chili Powder (Steam Less),1kg,7
14054,2025-02-19,Retail,Pallapitiya Stores,Curry Powder,250g,15
14055,2025-02-19,Retail,Pallapitiya Stores,Chili Powder (Steam Less),250g,19
14056,2025-02-19,Wholesale,Glomark,Black Pepper Powder,25g,256
14057,2025-02-19,Retail,Kalana Stores,Turmeric Powder,50g,4
14058,2025-02-19,Retail,Pallapitiya Stores,Turmeric Powder,500g,5
14059,2025-02-20,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),250g,12
14060,2025-02-20,Retail,Kalana Stores,Turmeric Powder,250g,18
14061,2025-02-20,Retail,Village Mart,Turmeric Powder,1kg,19
14062,2025-02-20,Wholesale,Rancrisp,Turmeric Powder,250g,41
14063,2025-02-20,Retail,Shantha Super Stores,Coriander Powder,100g,7
14064,2025-02-20,Retail,SonIro Mini Market,Chili Powder (Steam Less),100g,16
14065,2025-02-20,Wholesale,Hotel Suppliers Lanka,Coriander Powder,500g,211
14066,2025-02-20,Retail,SonIro Mini Market,Turmeric Powder,1kg,18
14067,2025-02-20,Retail,Pragathi Stores,Coriander Powder,500g,7
14068,2025-02-20,Retail,Piyal Stores,Curry Powder,500g,6
14069,2025-02-20,Wholesale,Cargills Food City,Chili Powder (Steam Less),250g,264
14070,2025-02-20,Retail,Piyal Stores,Curry Powder,1kg,5
14071,2025-02-20,Retail,Village Mart,Chili Powder (Steam Less),100g,1
14072,2025-02-20,Retail,New City Stores,Curry Powder,50g,5
14073,2025-02-20,Retail,Shantha Super Stores,Coriander Powder,100g,10
14074,2025-02-20,Retail,New City Stores,Curry Powder,100g,19
14075,2025-02-20,Retail,Sagara Super,Coriander Powder,1kg,18
14076,2025-02-20,Retail,Kalana Stores,Coriander Powder,100g,18
14077,2025-02-21,Retail,Jagath Store,Turmeric Powder,1kg,19
14078,2025-02-21,Retail,Kalana Stores,Coriander Powder,100g,12
14079,2025-02-21,Retail,Kuliyapitiya Stores,Curry Powder,1kg,9
14080,2025-02-21,Retail,Family Mart,Turmeric Powder,100g,17
14081,2025-02-21,Retail,CO-OP Big City Kuliyapitiya,Turmeric Powder,100g,2
14082,2025-02-21,Wholesale,Restaurant Suppliers Lanka,Black Pepper Powder,50g,224
14083,2025-02-21,Retail,SonIro Mini Market,Black Pepper Powder,50g,7
14084,2025-02-21,Retail,Piyal Stores,Black Pepper Powder,250g,16
14085,2025-02-21,Retail,Rathnayake Stores,Chili Powder (Steam Less),1kg,15
14086,2025-02-21,Wholesale,Rancrisp,Chili Powder (Steam Less),50g,89
14087,2025-02-21,Wholesale,Restaurant Suppliers Lanka,Black Pepper Powder,1kg,284
14088,2025-02-21,Retail,Gihan Super,Turmeric Powder,500g,1
14089,2025-02-21,Retail,Gothama Stores,Black Pepper Powder,250g,6
14090,2025-02-21,Retail,SonIro Mini Market,Curry Powder,100g,5
14091,2025-02-21,Retail,SonIro Mini Market,Coriander Powder,250g,12
14092,2025-02-21,Retail,Jagath Store,Coriander Powder,100g,17
14093,2025-02-21,Retail,Pallapitiya Stores,Coriander Powder,100g,17
14094,2025-02-21,Retail,Piyal Stores,Black Pepper Powder,50g,1
14095,2025-02-22,Retail,Jagath Store,Turmeric Powder,250g,3
14096,2025-02-22,Retail,Village Mart,Coriander Powder,500g,7
14097,2025-02-22,Retail,Sewmi Stores,Black Pepper Powder,1kg,12
14098,2025-02-22,Retail,Pallapitiya Stores,Chili Powder (Steam Less),50g,11
14099,2025-02-22,Retail,New City Stores,Curry Powder,1kg,2
14100,2025-02-22,Retail,Ranjith Stores,Chili Powder (Steam Less),500g,10
14101,2025-02-22,Retail,Jagath Store,Black Pepper Powder,1kg,7
14102,2025-02-22,Retail,Pallapitiya Stores,Black Pepper Powder,100g,1
14103,2025-02-22,Wholesale,Laugfs Super,Coriander Powder,25g,169
14104,2025-02-22,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,500g,15
14105,2025-02-22,Retail,Pragathi Stores,Curry Powder,500g,13
14106,2025-02-22,Retail,Pallapitiya Stores,Chili Powder (Steam Less),1kg,17
14107,2025-02-22,Wholesale,Keells Super,Chili Powder (Steam Less),250g,102
14108,2025-02-22,Retail,Kalana Stores,Turmeric Powder,500g,15
14109,2025-02-22,Retail,Rathnayake Stores,Chili Powder (Steam Less),1kg,10
14110,2025-02-22,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,250g,6
14111,2025-02-22,Retail,Kalana Stores,Coriander Powder,100g,12
14112,2025-02-22,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,100g,14
14113,2025-02-23,Retail,Rathnayake Stores,Curry Powder,100g,10
14114,2025-02-23,Retail,Kalana Stores,Coriander Powder,25g,6
14115,2025-02-23,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),50g,10
14116,2025-02-23,Retail,Gothama Stores,Turmeric Powder,500g,8
14117,2025-02-23,Retail,Pragathi Stores,Black Pepper Powder,50g,9
14118,2025-02-23,Retail,Sewmi Stores,Chili Powder (Steam Less),500g,16
14119,2025-02-23,Retail,Rathnayake Stores,Turmeric Powder,250g,17
14120,2025-02-23,Wholesale,Rancrisp,Curry Powder,50g,106
14121,2025-02-23,Retail,Gihan Super,Black Pepper Powder,250g,17
14122,2025-02-23,Retail,Gihan Super,Curry Powder,50g,19
14123,2025-02-23,Retail,Village Mart,Chili Powder (Steam Less),50g,5
14124,2025-02-23,Wholesale,Hotel Suppliers Lanka,Black Pepper Powder,1kg,47
14125,2025-02-23,Retail,Yohan Super,Black Pepper Powder,500g,18
14126,2025-02-23,Retail,Pragathi Stores,Curry Powder,100g,17
14127,2025-02-23,Retail,Rathnayake Stores,Chili Powder (Steam Less),50g,1
14128,2025-02-23,Retail,Sagara Super,Black Pepper Powder,250g,16
14129,2025-02-23,Retail,Rathnayake Stores,Chili Powder (Steam Less),50g,20
14130,2025-02-23,Retail,Yohan Super,Black Pepper Powder,250g,2
14131,2025-02-24,Retail,SonIro Mini Market,Chili Powder (Steam Less),100g,8
14132,2025-02-24,Retail,Rathnayake Stores,Turmeric Powder,250g,8
14133,2025-02-24,Retail,Rathnayake Stores,Turmeric Powder,100g,6
14134,2025-02-24,Retail,Pallapitiya Stores,Chili Powder (Steam Less),100g,8
14135,2025-02-24,Retail,Yohan Super,Turmeric Powder,250g,15
14136,2025-02-24,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,250g,18
14137,2025-02-24,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,250g,20
14138,2025-02-24,Retail,Pragathi Stores,Coriander Powder,500g,17
14139,2025-02-24,Retail,Kalana Stores,Black Pepper Powder,100g,4
14140,2025-02-24,Retail,Kalana Stores,Black Pepper Powder,25g,1
14141,2025-02-24,Retail,Ranjith Stores,Chili Powder (Steam Less),250g,5
14142,2025-02-24,Retail,Village Mart,Curry Powder,250g,2
14143,2025-02-24,Retail,Jagath Store,Turmeric Powder,250g,1
14144,2025-02-24,Retail,Yohan Super,Curry Powder,250g,17
14145,2025-02-24,Retail,Village Mart,Black Pepper Powder,25g,7
14146,2025-02-24,Retail,New City Stores,Turmeric Powder,50g,17
14147,2025-02-24,Retail,Kalana Stores,Coriander Powder,100g,17
14148,2025-02-24,Retail,Sewmi Stores,Black Pepper Powder,100g,9
14149,2025-02-25,Retail,Sagara Super,Chili Powder (Steam Less),250g,15
14150,2025-02-25,Wholesale,CIB Shopping Centre,Turmeric Powder,500g,142
14151,2025-02-25,Retail,Village Mart,Chili Powder (Steam Less),250g,15
14152,2025-02-25,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,250g,20
14153,2025-02-25,Retail,Piyal Stores,Coriander Powder,25g,2
14154,2025-02-25,Wholesale,Restaurant Suppliers Lanka,Curry Powder,1kg,292
14155,2025-02-25,Retail,SonIro Mini Market,Curry Powder,100g,11
14156,2025-02-25,Retail,SonIro Mini Market,Curry Powder,50g,7
14157,2025-02-25,Wholesale,Cargills Food City,Chili Powder (Steam Less),1kg,114
14158,2025-02-25,Retail,Shantha Super Stores,Coriander Powder,500g,6
14159,2025-02-25,Wholesale,Restaurant Suppliers Lanka,Curry Powder,250g,58
14160,2025-02-25,Retail,Shantha Super Stores,Black Pepper Powder,1kg,5
14161,2025-02-25,Retail,Piyal Stores,Coriander Powder,250g,10
14162,2025-02-25,Retail,Piyal Stores,Chili Powder (Steam Less),100g,20
14163,2025-02-25,Retail,Kalana Stores,Turmeric Powder,500g,6
14164,2025-02-25,Wholesale,Glomark,Black Pepper Powder,50g,300
14165,2025-02-25,Wholesale,Arpico Super Centre,Coriander Powder,100g,44
14166,2025-02-25,Retail,Piyal Stores,Curry Powder,1kg,4
14167,2025-02-26,Retail,Piyal Stores,Curry Powder,100g,14
14168,2025-02-26,Retail,Sagara Super,Chili Powder (Steam Less),500g,11
14169,2025-02-26,Retail,Kuliyapitiya Stores,Chili Powder (Steam Less),1kg,4
14170,2025-02-26,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,25g,2
14171,2025-02-26,Retail,Kalana Stores,Chili Powder (Steam Less),500g,17
14172,2025-02-26,Retail,Family Mart,Turmeric Powder,1kg,14
14173,2025-02-26,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,100g,20
14174,2025-02-26,Wholesale,Restaurant Suppliers Lanka,Black Pepper Powder,250g,108
14175,2025-02-26,Retail,Piyal Stores,Turmeric Powder,1kg,9
14176,2025-02-26,Retail,Family Mart,Turmeric Powder,50g,7
14177,2025-02-26,Retail,Ranjith Stores,Black Pepper Powder,500g,9
14178,2025-02-26,Retail,Pragathi Stores,Black Pepper Powder,25g,8
14179,2025-02-26,Wholesale,Glomark,Coriander Powder,100g,184
14180,2025-02-26,Retail,Kuliyapitiya Stores,Coriander Powder,500g,10
14181,2025-02-26,Retail,New City Stores,Turmeric Powder,1kg,16
14182,2025-02-26,Retail,Jagath Store,Turmeric Powder,250g,6
14183,2025-02-26,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),50g,4
14184,2025-02-26,Retail,Kuliyapitiya Stores,Black Pepper Powder,1kg,19
14185,2025-02-27,Retail,SonIro Mini Market,Turmeric Powder,500g,7
14186,2025-02-27,Retail,Village Mart,Coriander Powder,25g,16
14187,2025-02-27,Wholesale,Sathosa,Black Pepper Powder,500g,247
14188,2025-02-27,Retail,Pallapitiya Stores,Turmeric Powder,500g,7
14189,2025-02-27,Wholesale,Restaurant Suppliers Lanka,Coriander Powder,25g,133
14190,2025-02-27,Retail,New City Stores,Chili Powder (Steam Less),100g,13
14191,2025-02-27,Retail,Kuliyapitiya Stores,Coriander Powder,500g,4
14192,2025-02-27,Wholesale,Glomark,Chili Powder (Steam Less),50g,136
14193,2025-02-27,Wholesale,Rancrisp,Coriander Powder,100g,239
14194,2025-02-27,Retail,SonIro Mini Market,Black Pepper Powder,1kg,1
14195,2025-02-27,Retail,Ranjith Stores,Turmeric Powder,500g,14
14196,2025-02-27,Retail,Sagara Super,Coriander Powder,500g,16
14197,2025-02-27,Retail,Sagara Super,Turmeric Powder,1kg,20
14198,2025-02-27,Retail,Ranjith Stores,Coriander Powder,500g,17
14199,2025-02-27,Retail,Kalana Stores,Turmeric Powder,1kg,2
14200,2025-02-27,Retail,Pallapitiya Stores,Curry Powder,100g,8
